5,5,5,0.000000,0.000000,0.000000
5,5,10,0.000000,0.000000,0.000000
5,5,15,0.000000,0.000000,0.000000
5,5,20,0.000000,0.000000,0.000000
5,5,25,0.000000,0.000000,0.000000
5,5,30,0.000000,0.000000,0.000000
5,10,5,0.000000,0.000000,0.000000
5,10,10,0.000000,0.000000,0.000000
5,10,15,0.000000,0.000000,0.000000
5,10,20,0.000000,0.000000,0.000000
5,10,25,0.000000,0.000000,0.000000
5,10,30,0.000000,0.000000,0.000000
5,15,5,0.000000,0.000000,0.000000
5,15,10,0.000000,0.000000,0.000000
5,15,15,0.000000,0.000000,0.000000
5,15,20,0.000000,0.000000,0.000000
5,15,25,0.000000,0.000000,0.000000
5,15,30,0.000000,0.000000,0.000000
5,20,5,0.000000,0.000000,0.000000
5,20,10,0.000000,0.000000,0.000000
5,20,15,0.000000,0.000000,0.000000
5,20,20,0.000000,0.000000,0.000000
5,20,25,0.000000,0.000000,0.000000
5,20,30,0.400000,0.000000,1.000000
5,25,5,0.000000,0.000000,0.000000
5,25,10,0.000000,0.000000,0.000000
5,25,15,0.000000,0.000000,0.000000
5,25,20,0.000000,0.000000,0.000000
5,25,25,0.400000,0.000000,1.000000
5,25,30,0.600000,0.000000,1.000000
5,30,5,0.000000,0.000000,0.000000
5,30,10,0.000000,0.000000,0.000000
5,30,15,0.000000,0.000000,0.000000
5,30,20,0.400000,0.000000,1.000000
5,30,25,0.800000,0.000000,1.000000
5,30,30,0.800000,0.000000,1.000000
10,5,5,0.000000,0.000000,0.000000
10,5,10,0.000000,0.000000,0.000000
10,5,15,0.000000,0.000000,0.000000
10,5,20,0.000000,0.000000,0.000000
10,5,25,0.000000,0.000000,0.000000
10,5,30,0.000000,0.000000,0.000000
10,10,5,0.000000,0.000000,0.000000
10,10,10,0.000000,0.000000,0.000000
10,10,15,0.000000,0.000000,0.000000
10,10,20,0.000000,0.000000,0.000000
10,10,25,0.000000,0.000000,0.000000
10,10,30,0.200000,0.000000,1.000000
10,15,5,0.000000,0.000000,0.000000
10,15,10,0.000000,0.000000,0.000000
10,15,15,0.000000,0.000000,0.000000
10,15,20,0.000000,0.000000,0.000000
10,15,25,0.800000,0.000000,1.000000
10,15,30,0.400000,0.000000,1.000000
10,20,5,0.000000,0.000000,0.000000
10,20,10,0.000000,0.000000,0.000000
10,20,15,0.000000,0.000000,0.000000
10,20,20,0.400000,0.000000,1.000000
10,20,25,0.800000,0.000000,1.000000
10,20,30,0.800000,0.000000,1.000000
10,25,5,0.000000,0.000000,0.000000
10,25,10,0.000000,0.000000,0.000000
10,25,15,0.400000,0.000000,1.000000
10,25,20,1.000000,1.000000,1.000000
10,25,25,1.000000,1.000000,1.000000
10,25,30,1.200000,1.000000,2.000000
10,30,5,0.000000,0.000000,0.000000
10,30,10,0.000000,0.000000,0.000000
10,30,15,1.000000,1.000000,1.000000
10,30,20,1.000000,1.000000,1.000000
10,30,25,1.200000,1.000000,2.000000
10,30,30,2.000000,1.000000,3.000000
15,5,5,0.000000,0.000000,0.000000
15,5,10,0.000000,0.000000,0.000000
15,5,15,0.000000,0.000000,0.000000
15,5,20,0.000000,0.000000,0.000000
15,5,25,0.000000,0.000000,0.000000
15,5,30,0.000000,0.000000,0.000000
15,10,5,0.000000,0.000000,0.000000
15,10,10,0.000000,0.000000,0.000000
15,10,15,0.000000,0.000000,0.000000
15,10,20,0.000000,0.000000,0.000000
15,10,25,0.200000,0.000000,1.000000
15,10,30,0.800000,0.000000,1.000000
15,15,5,0.000000,0.000000,0.000000
15,15,10,0.000000,0.000000,0.000000
15,15,15,0.000000,0.000000,0.000000
15,15,20,0.400000,0.000000,1.000000
15,15,25,1.000000,1.000000,1.000000
15,15,30,1.200000,1.000000,2.000000
15,20,5,0.000000,0.000000,0.000000
15,20,10,0.000000,0.000000,0.000000
15,20,15,0.400000,0.000000,1.000000
15,20,20,1.000000,1.000000,1.000000
15,20,25,1.400000,1.000000,2.000000
15,20,30,2.000000,2.000000,2.000000
15,25,5,0.000000,0.000000,0.000000
15,25,10,0.400000,0.000000,1.000000
15,25,15,1.000000,1.000000,1.000000
15,25,20,1.200000,1.000000,2.000000
15,25,25,1.000000,1.000000,1.000000
15,25,30,1.200000,1.000000,2.000000
15,30,5,0.000000,0.000000,0.000000
15,30,10,0.000000,0.000000,0.000000
15,30,15,0.800000,0.000000,1.000000
15,30,20,1.000000,1.000000,1.000000
15,30,25,1.000000,1.000000,1.000000
15,30,30,1.600000,1.000000,2.000000
20,5,5,0.000000,0.000000,0.000000
20,5,10,0.000000,0.000000,0.000000
20,5,15,0.000000,0.000000,0.000000
20,5,20,0.000000,0.000000,0.000000
20,5,25,0.000000,0.000000,0.000000
20,5,30,0.000000,0.000000,0.000000
20,10,5,0.000000,0.000000,0.000000
20,10,10,0.000000,0.000000,0.000000
20,10,15,0.000000,0.000000,0.000000
